Gene,Unnamed: 0,Count,Mean,Std,q1,q2,q3,q4,A,B
esiB,1355,418,0.000912095,0.001361715,0,0,0.002624672,0.007874016,297,121
act,1356,417,0.014283906,0.072680128,0,0,0,0.470260223,296,121
xseA,1357,419,0.011087197,0.059749531,0,0.00070922,0.00070922,0.643262411,298,121
group_2402,1358,78,6.54E-05,0.000405871,0,0,0,0.002583979,75,3
sdhE,1359,419,0.000472885,0.001891355,0,0,0,0.016064257,298,121
group_603,1360,55,0.014516286,0.015452667,0.001633987,0.014705882,0.017973856,0.050653595,39,16
group_998,1361,7,0.170918367,0.199092666,0,0.020833333,0.40625,0.427083333,0,7
argH,1363,420,0.005829558,0.055266673,0,0.001452433,0.001452433,0.987654321,299,121
group_1953,1365,50,0.001311234,0.001649105,0,0,0.001841621,0.005524862,36,14
group_51,1369,375,0.034837103,0.017853746,0.024271845,0.033980583,0.048543689,0.093851133,271,104
group_2356,1370,2,0,0,0,0,0,0,2,0
group_2571,1371,3,0.00059979,0.000670586,0,0,0.001349528,0.001349528,3,0
group_2499,1372,109,0.001932893,0.001960586,0,0,0.003921569,0.003921569,78,31
group_282,1373,19,0.090311384,0.138784574,0,0.012048193,0.170682731,0.510040161,18,1
nlpD,1374,415,0.017777774,0.088701143,0.000986193,0.001972387,0.001972387,0.51183432,294,121
lepB,1375,419,0.001523854,0.001334409,0.000980392,0.000980392,0.001960784,0.006862745,298,121
rnb,1376,417,0.002866336,0.002898495,0.001063264,0.001594896,0.003721425,0.016480595,296,121
fbp,1377,417,0.012733374,0.064287298,0.000841751,0.001683502,0.002525253,0.775252525,296,121
group_1760,1378,416,8.55E-05,0.000709437,0,0,0,0.011904762,295,121
group_3228,1379,3,0.004793028,0.004734491,0,0.001470588,0.009803922,0.010294118,3,0
rluA,1381,419,0.036808459,0.077352278,0.007575758,0.024891775,0.04004329,0.53030303,298,121
rlmL,1382,417,0.022246176,0.085170163,0.001748252,0.005244755,0.008741259,0.859265734,296,121
group_3015,1384,5,0,0,0,0,0,0,5,0
group_1688,1385,3,0.008165646,0.00912947,0,0,0.018372703,0.018372703,0,3
group_1913,1386,417,0.004698055,0.002785051,0.003333333,0.005,0.006666667,0.013333333,297,120
group_943,1387,9,0.002801856,0.003808522,0,0,0.007092199,0.014184397,0,9
group_117,1388,419,0.085598748,0.084217139,0.011494253,0.037356322,0.146551724,0.452586207,298,121
folC,1389,419,0.001727375,0.00113157,0.000784314,0.002352941,0.002352941,0.004705882,298,121
group_2531,1390,49,0,0,0,0,0,0,34,15
group_2316,1391,155,0.001454173,0.001359322,0,0.001322751,0.002645503,0.003968254,58,97
group_11,1393,758,0.265610768,0.186937756,0.156842645,0.263454639,0.403382881,0.83546899,496,262
manX,1394,416,0.002530471,0.002702544,0,0.002283105,0.00456621,0.01369863,295,121
ssb_1,1395,3,0,0,0,0,0,0,0,3
group_1613,1396,2,0.091210614,0.091210614,0,0.091210614,0.182421227,0.182421227,2,0
group_1034,1397,419,0.002063891,0.012731992,0,0.000896057,0.000896057,0.109318996,298,121
group_3166,1398,2,0,0,0,0,0,0,0,2
group_1209,1400,418,0.001999502,0.006790362,0,0.000986193,0.000986193,0.038461538,297,121
group_1860,1401,279,0.000476853,0.000549501,0,0.000631313,0.000631313,0.002525253,163,116
pilE1_2,1403,80,0.151891288,0.154639206,0.019393939,0.104242424,0.323636364,0.700606061,67,13
group_259,1404,438,0.091977493,0.170656166,0.000805153,0.001610306,0.076489533,0.758454106,314,124
lysO,1405,418,0.005470143,0.05384507,0,0,0.00110742,0.987818383,297,121
cas4,1406,977,0.433317156,0.323795359,0.016641452,0.547655068,0.703479576,0.953101362,728,249
lpxC,1407,417,0.007223721,0.061455505,0,0.001082251,0.002164502,0.634199134,296,121
group_643,1408,16,0.029531604,0.037855223,0,0.015873016,0.022675737,0.111111111,10,6
bolA,1409,418,8.50E-05,0.000546608,0,0,0,0.007168459,297,121
group_2797,1410,8,0.001535088,0.002901043,0,0,0,0.007017544,1,7
group_2265,1411,20,0,0,0,0,0,0,18,2
group_2442,1412,74,0.000336771,0.001159512,0,0,0,0.004329004,58,16
group_2414,1413,148,0,0,0,0,0,0,66,82
group_2629,1414,3,0,0,0,0,0,0,0,3
ubiG,1415,419,0.014642838,0.012179133,0.0013947,0.013947001,0.026499303,0.034867503,298,121
group_866,1416,417,0.004512994,0.022387322,0,0.002222222,0.004444444,0.328888889,296,121
group_615,1417,417,0.011388573,0.015895492,0,0.00177305,0.017730496,0.074468085,296,121
group_1590,1418,4,0.031714957,0.040943833,0,0,0.084573218,0.084573218,0,4
group_1645,1419,2,0.049382716,0.049382716,0,0.049382716,0.098765432,0.098765432,1,1
group_1478,1420,2,0.201351351,0.201351351,0,0.201351351,0.402702703,0.402702703,2,0
group_1836,1421,416,0.000218502,0.000799378,0,0,0,0.00623053,295,121
aroE,1422,417,0.000842655,0.000809112,0,0.001234568,0.001234568,0.004938272,296,121
cysS,1425,417,0.005869741,0.052601978,0,0.00070028,0.004201681,0.766806723,296,121
banIM,1426,424,0.028524543,0.119414411,0,0,0.000786164,0.988207547,302,122
group_47,1427,258,0.159647996,0.242481477,0.011925043,0.022998296,0.317717206,0.992333901,141,117
ftsA,1428,419,0.000428323,0.000473908,0,0,0.000803213,0.003212851,298,121
group_2929,1429,3,0,0,0,0,0,0,0,3
group_2340,1430,12,0.000559626,0.00131785,0,0,0,0.003663004,12,0
group_2567,1431,8,0.003339314,0.003415075,0,0.004784689,0.004784689,0.009569378,8,0
dnaJ_1,1432,419,0.002324899,0.001762152,0.001443001,0.002886003,0.004329004,0.01010101,298,121
group_915,1433,257,0.010650793,0.053872482,0,0,0,0.652920962,145,112
yheS,1434,418,0.00230323,0.003782888,0,0.002080083,0.003120125,0.055642226,297,121
group_141,1435,70,0.080112142,0.101441776,0,0.006060606,0.15959596,0.466666667,39,31
group_1736,1438,366,0.000565146,0.001039162,0,0,0,0.004761905,286,80
pepA,1439,418,0.009092232,0.058169939,0.000710732,0.001421464,0.002132196,0.994314144,297,121
group_1945,1440,344,0.001024597,0.004005274,0,0,0,0.017316017,234,110
group_3396,1441,2,0.000737463,0.000737463,0,0.000737463,0.001474926,0.001474926,2,0
hslO,1444,418,0.002285157,0.011175851,0,0.00110011,0.00220022,0.165016502,297,121
ldcA,1445,418,0.006155592,0.038806738,0.000846024,0.000846024,0.001692047,0.344331641,297,121
group_955,1446,22,0.228077233,0.223323311,0,0.02359882,0.445427729,0.463126844,7,15
group_101,1447,461,0.211421748,0.23673513,0.000632111,0.142225032,0.356510746,0.963337547,336,125
mexB,1452,416,0.01439737,0.078135883,0.00031211,0.00062422,0.001248439,0.839263421,295,121
murJ,1453,417,0.001225745,0.000971188,0.000649773,0.001299545,0.001949318,0.005198181,296,121
petA,1454,415,0.004130416,0.00297065,0.001718213,0.003436426,0.006872852,0.012027491,294,121
group_1284,1456,407,0.046399429,0.078197987,0,0,0.178571429,0.183333333,290,117
group_3003,1458,2,0.001322751,0.001322751,0,0.001322751,0.002645503,0.002645503,0,2
group_1905,1459,229,0,0,0,0,0,0,165,64
group_826,1460,418,0.000971771,0.003068267,0,0,0,0.020833333,298,120
group_655,1461,5,0.189215686,0.207529591,0.004901961,0.134803922,0.443627451,0.575980392,5,0
sunS,1462,416,0.002909349,0.03593521,0,0,0,0.538057743,295,121
group_2273,1464,3,0.001693122,0.001892968,0,0,0.003809524,0.003809524,2,1
group_2454,1465,17,0.00609845,0.004804754,0,0.006385696,0.008939974,0.017879949,16,1
betS,1467,426,0.034127112,0.136118018,0.000492854,0.000985707,0.001478561,0.997042878,301,125
rapZ,1468,422,0.01505531,0.087415002,0,0,0.001168224,0.973130841,299,123
rpsJ,1469,416,0.00074109,0.001466109,0,0,0,0.009615385,295,121
pilY1_1,1470,345,0.435946179,0.313268817,0.119491275,0.391304348,0.780538302,0.935522035,241,104
pykA,1471,417,0.003412419,0.003832143,0,0.00203666,0.00814664,0.010862186,296,121
group_1605,1472,3,0.022422422,0.02506903,0,0,0.05045045,0.05045045,3,0
group_3924,1474,419,0.000309176,0.000926546,0,0,0,0.005698006,298,121
group_3757,1476,2,0,0,0,0,0,0,2,0
cysJ_2,1477,415,0.004471464,0.018222201,0,0.002574003,0.003861004,0.321750322,295,120
group_1438,1478,392,0.026694763,0.073879219,0,0.001724138,0.003448276,0.251724138,287,105
group_1876,1479,256,0.00338443,0.004095156,0,0.00330033,0.00330033,0.01650165,204,52
rplW,1480,416,0.001631291,0.006882391,0,0,0,0.044444444,295,121
group_1423,1485,418,0.006089203,0.006541288,0,0,0.011695906,0.029239766,297,121
group_3499,1486,3,0.000212247,0.000237299,0,0,0.000477555,0.000477555,0,3
pyrG,1487,417,0.004561502,0.01587425,0,0.004281346,0.004892966,0.176146789,296,121
tatB,1488,418,0.002295173,0.00188048,0,0.001455604,0.004366812,0.00727802,297,121
nnr,1489,418,0.011322701,0.069208689,0,0.001121076,0.002242152,0.69955157,296,122
kinB,1490,417,0.013792765,0.088160897,0.000942951,0.001885903,0.002828854,0.931636021,296,121
group_2268,1492,3,0.000492187,0.000550281,0,0,0.00110742,0.00110742,3,0
group_2672,1493,3,0,0,0,0,0,0,0,3
group_2380,1494,110,0,0,0,0,0,0,84,26
group_4076,1495,419,0.000875641,0.0009151,0,0,0.001763668,0.005291005,298,121
group_87,1496,466,0.193605466,0.270260645,0.002106742,0.00491573,0.389044944,0.994382022,339,127
group_254,1497,392,0.060209113,0.076258553,0.003367003,0.006734007,0.161616162,0.188552189,274,118
group_473,1498,14,0.242366487,0.203639811,0,0.123563218,0.435823755,0.553639847,9,5
group_181,1499,295,0.042243291,0.151085309,0,0.000661813,0.001323627,0.991396426,259,36
copA_1,1500,406,0.02994787,0.137807684,0.002831715,0.007281553,0.012540453,0.912216828,286,120
group_3402,1502,2,0,0,0,0,0,0,2,0
group_1685,1504,2,0.015151515,0.015151515,0,0.015151515,0.03030303,0.03030303,2,0
group_1550,1505,2,0.011284722,0.011284722,0,0.011284722,0.022569444,0.022569444,2,0
ribC,1506,418,0.030647471,0.050474679,0,0.001282051,0.096153846,0.208974359,297,121
anr,1507,419,0.007066668,0.054496063,0,0,0.001360544,0.993197279,297,122
group_2972,1508,2,0,0,0,0,0,0,2,0
group_2701,1509,2,0,0,0,0,0,0,0,2
lipA,1510,417,0.005235982,0.038660908,0,0,0.00101626,0.328252033,296,121
mnmE,1511,418,0.000725097,0.003204645,0,0,0.00074239,0.046770601,297,121
rayT_2,1512,418,0.015994279,0.043839542,0,0,0,0.246575342,297,121
zwf,1513,418,0.00113791,0.0008027,0.000691563,0.001383126,0.001383126,0.004149378,297,121
iscR,1514,418,0.001438869,0.001391884,0,0.002237136,0.002237136,0.006711409,297,121
gap_1,1515,417,0.001712444,0.001595115,0,0.000968992,0.002906977,0.006782946,296,121
group_1337,1519,407,0.001247782,0.002686527,0,0,0,0.013605442,288,119
crtB,1521,417,0.000856256,0.000778057,0,0.001145475,0.001145475,0.003436426,296,121
group_540,1522,418,0.012294822,0.061554284,0,0,0,0.790432802,297,121
group_2932,1523,3,0,0,0,0,0,0,0,3
clpB,1526,417,0.029454765,0.061008294,0.002713178,0.010077519,0.04496124,0.622868217,296,121
rarA,1529,418,0.002568811,0.019455778,0.000762777,0.001525553,0.00228833,0.28375286,297,121
group_1079,1530,419,0.004699753,0.042653915,0,0.001666667,0.003333333,0.623333333,298,121
group_1463,1531,4,0.015,0.019364917,0,0,0.04,0.04,4,0
group_1191,1532,281,0.006388363,0.063256043,0,0.000606061,0.001212121,0.756363636,165,116
group_433,1533,18,0.048680515,0.09804895,0.001322751,0.010582011,0.038359788,0.358465608,16,2
group_995,1534,5,0.039029374,0.037851752,0,0.022988506,0.066411239,0.089399745,3,2
hisS,1535,419,0.001292084,0.001114446,0,0.000771605,0.002314815,0.00462963,298,121
group_2632,1536,4,0.000712251,0.000712251,0,0.000712251,0.001424501,0.001424501,0,4
rsmB_2,1537,417,0.011608482,0.058880574,0.000777001,0.006216006,0.013209013,0.876456876,296,121
nrgA,1538,422,0.014574252,0.07656272,0,0.000681663,0.001363327,0.87457396,301,121
group_349,1539,83,0.100594596,0.177601767,0,0,0.01532567,0.440613027,48,35
group_920,1540,417,0.154921284,0.179346258,0,0.002020202,0.363636364,0.383838384,297,120
group_753,1541,281,0.028983402,0.052080918,0.000912409,0.001824818,0.002737226,0.135948905,165,116
group_174,1542,1239,0.304713938,0.228694597,0.000768049,0.312596006,0.486175115,0.847158218,876,363
group_486,1543,39,0.02184732,0.016086602,0.004854369,0.025889968,0.038834951,0.045307443,27,12
lolE,1544,418,0.002829132,0.030947955,0,0.000801282,0.000801282,0.451121795,297,121
group_72,1545,714,0.434752952,0.332495128,0.01497006,0.498502994,0.732784431,0.903443114,512,202
lbpA_2,1546,421,0.015604012,0.087543092,0.000410678,0.000821355,0.00164271,0.981930185,300,121
group_4083,1547,419,0.008070399,0.004826348,0.004926108,0.008210181,0.013136289,0.017241379,298,121
group_2552,1549,10,0.007555556,0.006113524,0.001388889,0.008564815,0.012962963,0.019444444,3,7
infB,1550,417,0.004783874,0.029620989,0.000353107,0.000706215,0.001059322,0.219985876,296,121
aplIM_1,1551,417,0.000924341,0.000847996,0,0.001064963,0.001064963,0.004259851,296,121
gmk,1552,419,0.000485545,0.000829758,0,0,0.001618123,0.004854369,298,121
glmS,1553,418,0.006478572,0.005463919,0.002718869,0.005981512,0.007612833,0.023926047,297,121
rnhB,1555,417,0.003112684,0.002519368,0.001709402,0.003418803,0.005128205,0.027350427,296,121
group_1124,1556,418,0.003603452,0.003344811,0,0.004761905,0.004761905,0.014285714,297,121
group_1970,1557,417,0.001708345,0.002333413,0,0,0.002710027,0.010840108,297,120
group_1319,1558,271,0.004356114,0.007614244,0,0,0.002949853,0.029498525,177,94
ybiT,1562,419,0.007792532,0.062248987,0,0,0.000611247,0.977383863,298,121
group_620,1563,405,0.051486208,0.065173333,0,0.001149425,0.1,0.25862069,288,117
group_2987,1565,3,0,0,0,0,0,0,0,3
bamA,1566,417,0.005006837,0.037057285,0.001681379,0.002522068,0.003362757,0.542244641,296,121
truA,1567,417,0.017125262,0.02004634,0.006265664,0.012531328,0.022556391,0.181704261,296,121
group_1382,1569,408,0.000619153,0.003772576,0,0,0,0.042424242,296,112
group_1057,1570,416,0.001011403,0.009681331,0,0,0,0.143350604,295,121
group_1670,1571,2,0.147058824,0.147058824,0,0.147058824,0.294117647,0.294117647,2,0
trmL,1574,415,0.000216021,0.000810753,0,0,0,0.008602151,294,121
rplB,1575,416,0.001661707,0.005381618,0,0.001199041,0.001199041,0.032374101,295,121
group_4058,1576,419,0.000914324,0.001533984,0,0,0.00245098,0.012254902,298,121
group_2461,1577,27,0.000258444,0.000932523,0,0,0,0.003623188,8,19
group_2589,1578,2,0.002624672,0.002624672,0,0.002624672,0.005249344,0.005249344,0,2
group_813,1579,418,0.004712493,0.013122622,0.001112966,0.002225932,0.003895381,0.165831942,297,121
group_660,1580,5,0.07354994,0.088270783,0.001203369,0.019253911,0.188929001,0.205776173,4,1
group_1630,1581,3,0.179669031,0.200876083,0,0,0.404255319,0.404255319,0,3
group_2512,1586,418,0.005732717,0.007065199,0,0,0.014084507,0.018779343,298,120
group_2335,1587,8,0,0,0,0,0,0,5,3
group_2108,1588,418,0.001453905,0.001265299,0,0.001338688,0.002677376,0.00669344,297,121
group_32,1589,452,0.13121867,0.242910189,0.0016,0.002133333,0.130666667,0.898133333,328,124
ybcO,1590,403,0.0167181,0.026552228,0,0.009803922,0.022875817,0.245098039,285,118
group_309,1591,296,0.096952459,0.208882146,0,0.001715266,0.003430532,0.982847341,169,127
group_960,1592,19,0.225921114,0.223848966,0,0.02359882,0.451327434,0.451327434,10,9
nuoN,1593,417,0.00722132,0.061987751,0.000691563,0.001383126,0.001383126,0.657676349,296,121
group_713,1594,417,0.008659668,0.058108643,0,0.004474273,0.004474273,0.932885906,296,121
group_1164,1595,416,0.006035277,0.007502596,0,0.002688172,0.005376344,0.029569892,295,121
panC,1596,419,0.002692362,0.00222437,0.001194743,0.002389486,0.004778973,0.009557945,298,121
group_1496,1597,69,0.001708325,0.003364174,0,0,0,0.008333333,33,36
group_3036,1599,4,0,0,0,0,0,0,2,2
msrC,1600,418,0.004669649,0.011453314,0.001727116,0.001727116,0.003454231,0.164075993,297,121
ffh,1601,417,0.004516299,0.052812086,0,0.000729395,0.001458789,0.772428884,296,121
rsmG,1602,417,0.000801277,0.000801282,0,0,0.001602564,0.001602564,296,121
traL,1603,207,0.001560737,0.008501237,0,0.00137741,0.00137741,0.08953168,136,71
group_1758,1604,405,0.001733182,0.001737577,0,0.001926782,0.003853565,0.007707129,293,112
group_1565,1607,7,0.041055018,0.041901603,0,0,0.083820663,0.083820663,0,7
group_535,1608,281,0.009466339,0.056312375,0,0,0,0.921985816,166,115
icd2,1609,418,0.00211759,0.002440452,0.000898473,0.001347709,0.002695418,0.035489668,297,121
porA_1,1610,415,0.001932375,0.002045068,0,0,0.004016064,0.012048193,296,119
group_2947,1612,2,0,0,0,0,0,0,0,2
group_2734,1613,3,0,0,0,0,0,0,3,0
pgl,1614,418,0.000235823,0.000569873,0,0,0,0.004310345,297,121
fhs,1615,419,0.000542987,0.000465896,0,0.000596303,0.000596303,0.002385212,298,121
rfaF,1616,418,0.002780375,0.002138832,0.00098912,0.002967359,0.003956479,0.007912957,297,121
group_1858,1621,238,0,0,0,0,0,0,157,81
galE,1622,417,0.000434165,0.000571852,0,0,0.000983284,0.003933137,296,121
plsX,1623,418,0.000694724,0.000711144,0,0.00095511,0.00095511,0.005730659,297,121
yafJ,1624,419,0.001169908,0.001102669,0,0.00118624,0.002372479,0.007117438,298,121
group_261,1625,416,0.036407637,0.042041218,0.005714286,0.011428571,0.060952381,0.207619048,295,121
group_793,1626,416,0.003862873,0.006401118,0,0,0.006666667,0.026666667,296,120
hisF,1627,419,0.004351111,0.042256275,0,0.001302083,0.002604167,0.6171875,298,121
group_2647,1629,2,0.006082725,0.006082725,0,0.006082725,0.01216545,0.01216545,2,0
group_2592,1630,2,0,0,0,0,0,0,2,0
rpmI,1631,419,2.40E-05,0.000347686,0,0,0,0.005050505,298,121
group_1456,1633,7,0.02997449,0.03571476,0,0,0.0703125,0.075520833,6,1
cspD,1634,419,4.66E-05,0.000475533,0,0,0,0.004901961,298,121
group_1783,1636,417,0.000344025,0.001356376,0,0,0,0.011111111,296,121
mdaB,1637,551,0.369619045,0.387142347,0,0.212435233,0.799654577,0.989637306,398,153
group_406,1640,418,0.002888702,0.024559033,0,0,0,0.358543417,297,121
htpX,1641,419,9.55E-05,0.00032853,0,0,0,0.002380952,298,121
yabJ,1642,416,0.000179056,0.002240435,0,0,0,0.037333333,295,121
group_3477,1644,2,0.004596033,0.004596033,0,0.004596033,0.009192066,0.009192066,2,0
group_3250,1645,5,0,0,0,0,0,0,5,0
group_3185,1646,2,0,0,0,0,0,0,2,0
group_1525,1647,13,0.015005608,0.025174469,0,0,0.052287582,0.062091503,11,2
group_2549,1648,4,0,0,0,0,0,0,0,4
group_4098,1651,421,0.001309111,0.001829388,0,0,0.003508772,0.010526316,300,121
group_352,1652,28,0.024205516,0.015827339,0.003267974,0.027777778,0.031862745,0.049019608,14,14
yfeX,1653,419,0.006103064,0.027358695,0.000918274,0.000918274,0.001836547,0.170798898,298,121
group_139,1654,416,0.057298908,0.180532526,0.007119741,0.009061489,0.011003236,0.902265372,297,119
nadA,1655,419,0.002480509,0.003587533,0.001796945,0.002695418,0.002695418,0.070979335,298,121
group_2338,1656,172,0.001719783,0.001595378,0,0.001626016,0.003252033,0.008130081,128,44
group_2722,1658,8,0.003629032,0.002764377,0,0.004301075,0.006451613,0.006451613,4,4
ftsY,1659,418,0.01093045,0.011858076,0.003949447,0.007109005,0.009478673,0.071090047,297,121
ptsI,1660,416,0.000499409,0.000421508,0,0.000563063,0.000563063,0.002252252,295,121
aspS,1661,419,0.007468167,0.059823897,0.001658375,0.002763958,0.003869541,0.998341625,297,122
aceF,1662,419,0.015635419,0.064228756,0.000628931,0.001886792,0.002515723,0.391823899,298,121
gtaB,1663,419,0.000631382,0.000775617,0,0,0.001149425,0.005747126,298,121
group_1169,1664,417,0.00017721,0.002555762,0,0,0,0.037037037,296,121
group_3206,1665,3,0.001204456,0.001346623,0,0,0.002710027,0.002710027,3,0
group_1081,1667,418,0.003342791,0.027311523,0,0,0,0.230452675,297,121
group_1573,1668,11,0.00137741,0.003095345,0,0,0,0.008333333,10,1
group_1354,1669,419,0.004265279,0.004102733,0,0.004166667,0.008333333,0.025,298,121
group_785,1670,419,0.002363301,0.022399778,0,0,0.001821494,0.364298725,298,121
yflS,1671,453,0.142663239,0.24695466,0.000681199,0.001362398,0.36239782,0.994550409,332,121
group_2651,1673,2,0.004545455,0.004545455,0,0.004545455,0.009090909,0.009090909,2,0
sspA,1674,417,0.00330703,0.003781202,0,0.00330033,0.004950495,0.03630363,296,121
